SN,TN,CN,tgtsize,hand_theta,hand_theta_maxv,hand_theta_maxradv,handMaxRadExt,hand_theta_50,raw_ep_hand_ang,ti,fbi,ri,MT,RT,ST,radvelmax,maxRadDist,testMaxRadDist,discrim,discrim_onset,discrim_dist,stim_type,discrim_tar,problem_report
1,285,57,15,-2.51111655866105,-2.51111655866104,-2.51111655866104,-5.00263448144736,-4.74992368712277,42.4888834413389,45,1,0,0.114467616379443,0.406802068647494,0.972085209743682,2225.17133509527,122.458383038287,122.458383038287,1,0.3,-2,3,105,q
1,286,58,15,-1.36830117314798,-1.36830117314798,-1.36830117314798,-0.80406266883557,-0.667883761900669,-46.368301173148,315,1,0,0.164745186836171,0.386187699884886,0.97529328482824,1614.74208675202,125.346956100543,125.855738532809,1,0.4,0,2,315,d
1,287,58,15,2.82387585214934,5.83612627309083,2.82387585214929,7.30961917954426,6.53008566867322,-132.176124147851,225,1,0,0.11300584947162,0.419593806074545,1.12081526030602,1097.30325945606,131.530010107171,131.530010107171,1,0.4,-2,1,285,b
1,288,58,15,5.22996908582701,12.4036252807672,4.80979180654097,3.92605873939033,3.96571070744804,140.229969085827,135,1,0,0.160285070086729,0.443742255490179,1.15262438990271,836.269209922168,83.312929983203,83.6813636502565,1,0.3,0,2,135,d
1,289,58,15,2.18922028548377,2.01687986070419,2.01687986070419,1.45442140324548,1.67995553617817,-42.8107797145163,315,1,0,0.149433441380779,0.394007326561223,0.917572271077233,1159.60488920101,106.78973626477,107.01236319904,1,0.5,-1,3,345,d
1,290,58,15,-3.31900795316191,-6.3221837757329,-6.3221837757329,-7.39861566087654,-7.28970747406852,41.6809920468381,45,1,0,0.102022917140175,0.442038012549119,1.14713097071012,1417.46536389618,125.666035979997,126.43725321122,1,0.4,1,2,15,d
1,291,59,15,0.731468669311255,0.731468669311255,0.731468669311255,5.52007897647502,4.68724253227128,-134.268531330689,225,1,0,0.0966511866604378,0.396737961230428,0.936502227654501,2660.23608866608,151.656126491858,151.656126491858,1,0.3,-2,3,285,d
1,292,59,15,8.53387197880454,2.20046706093353,8.04050937374635,3.14202667892025,3.14202667892025,143.533871978805,135,1,0,0.160258629082364,0.433280631603338,1.19881832746228,911.420300259367,80.036115557254,80.036115557254,1,0.4,-1,2,165,q
1,293,59,15,-5.71428243371543,-5.71428243371543,-5.71428243371543,-4.02581763294233,-4.06919991526661,-50.7142824337154,315,1,0,0.164998479642009,0.411785597104881,0.929861028482037,1598.11367638982,119.388888256427,119.646858907945,1,0.5,-2,1,15,d
1,294,59,15,-3.25848528757056,-3.25848528757056,-3.25848528757056,-9.04610245861353,-9.04610245861353,41.7415147124294,45,1,0,0.103793863523379,0.397873422102293,1.03030619885249,3013.27818656841,148.782446405989,148.782446405989,1,0.4,1,3,15,p
1,295,59,15,1.90856998043353,4.19788285326598,4.19788285326598,6.8228119104395,6.21556558836056,-133.091430019566,225,1,0,0.0940386351155666,0.376159648383464,1.17307861030986,2136.11338848567,148.854944380599,148.854944380599,1,0.4,-1,4,255,q
1,296,60,15,2.80643516520993,70.9031187499838,2.80643516520996,NaN,1.23979950126761,137.80643516521,135,1,0,0.1518452816631,0.388753078273794,1.18652776726208,1070.77405604715,NaN,79.8165068806815,1,0.4,-1,3,165,p
1,297,60,15,5.77643038858182,8.68476908404515,5.77643038858179,1.68424591398792,1.58223071286878,140.776430388582,135,1,0,0.148947287453893,0.393681921925008,1.17532218965221,1149.13408799891,83.2242014142601,83.9710839307712,1,0.4,-2,1,195,b
1,298,60,15,-3.40675978008323,-3.40675978008323,-3.40675978008323,-7.28272234332675,-7.28272234332675,41.5932402199168,45,1,0,0.0992505177025578,0.387866102752014,0.998409934125903,2858.87197402407,140.45050712938,140.45050712938,1,0.5,2,4,345,q
1,299,60,15,2.87043644848495,2.87043644848495,2.87043644848495,8.18482092960108,8.18482092960108,-132.129563551515,225,1,0,0.101724854905115,0.397286011146889,0.986003694530154,4298.43928384627,146.60246895075,146.60246895075,1,0.3,0,1,225,b
1,300,60,15,1.10691860762137,1.10691860762137,1.10691860762137,-0.455172637652879,-0.338002797528247,-43.8930813923786,315,1,0,0.170299300154966,0.406530146952946,0.8858929427779,1622.66412071703,117.100525782456,117.39003611211,1,0.3,-1,1,345,o
1,301,61,15,0.502142685114791,3.55969404746474,3.55969404746474,6.05658916286114,6.05658916286114,-134.497857314885,225,1,0,0.103164687798198,0.37172326844393,11.9440944015973,2140.0466966095,138.601273895797,138.601273895797,1,0.5,-1,3,255,q
1,302,61,15,-7.8172732224276,-7.8172732224276,-7.8172732224276,-11.8575401840871,-11.8575401840871,37.1827267775724,45,1,0,0.107817703695218,0.373127646354533,1.15118846306996,2519.34653009774,126.634898207392,126.634898207392,1,0.4,-1,4,75,p
1,303,61,15,-2.12497430645493,0.723902901836936,-2.8786959223844,-5.85878195164159,-5.85878195164159,132.875025693545,135,1,0,0.157881342385281,0.417233345472141,1.29812292903875,987.356955171404,83.4541718301439,83.6063081429377,1,0.5,2,1,75,space
1,304,61,15,-2.16480634689805,-2.16480634689805,-2.16480634689805,-0.400269344010553,-0.7252145515356,-47.1648063468981,315,1,0,0.171327194212381,0.385653170937985,1.6478493848258,1399.53495549558,106.800437532764,107.324991840457,1,0.4,-2,2,15,d
1,305,61,15,-1.65291773663739,3.79647134365143,-0.948559555181759,5.59995366063447,5.17900532952797,-136.652917736637,225,1,0,0.0995218384675809,0.392490273916792,1.38502008915589,1566.26475406776,157.484331920824,157.484331920824,1,0.3,1,4,195,q
1,306,62,15,0.127586034266898,9.86038689759926,-0.0737158571332373,NaN,-0.306450068235961,135.127586034267,135,1,0,0.160744482543805,0.422633620218221,1.72428732478465,990.54560005325,NaN,79.7904506367314,1,0.5,2,3,75,p
1,307,62,15,-1.6582634101423,-0.0676177170595338,-0.0676177170595338,-0.213010748974625,-0.0740202211143242,-46.6582634101423,315,1,0,0.16676491903695,0.404010439390049,1.52637069567595,1106.39641742177,116.856808773231,117.111701192201,1,0.4,-2,4,15,d
1,308,62,15,-1.42213561129557,-2.18602736508735,-2.18602736508735,-3.7947097649156,-3.45909826021308,43.5778643887044,45,1,0,0.0956524378002541,0.48887164214284,0.934641441949452,2056.63782913687,121.109943166995,121.79982019105,1,0.3,-1,3,75,q
1,309,62,15,-1.39117805157935,47.2494212616433,-1.39117805157932,-3.08101027834368,-3.09808532621091,133.608821948421,135,1,0,0.151786089868665,0.444950128659457,1.42724637367769,1126.67155704676,80.7408295804695,81.0826204523133,1,0.3,1,2,105,d
1,310,62,15,-0.36458810231602,-0.36458810231602,-0.36458810231602,-0.459657576232814,-0.61839167907948,-45.364588102316,315,1,0,0.16780092567501,0.405096022912403,1.44029741322902,1362.85596683199,102.714119861252,103.182436877273,1,0.3,0,2,315,d
1,311,63,15,-4.14519777485157,-4.14519777485157,-4.14519777485157,-8.9939279173848,-8.9939279173848,40.8548022251484,45,1,0,0.0824556722564012,0.41794454840533,3.59983762819706,3103.18333344419,144.744961904455,144.744961904455,1,0.4,-1,4,75,d
1,312,63,15,0.535170344504536,1.03390549257256,1.03390549257256,6.9063637068889,6.49919630167312,-134.464829655495,225,1,0,0.091092866817462,0.383265367932609,1.90647576261495,1654.60065477488,165.676844531079,165.676844531079,1,0.3,-1,4,255,q
1,313,63,15,4.07375664590407,13.4060982933622,4.0737566459041,4.24623329727836,4.36515042315483,139.073756645904,135,1,0,0.139730494051037,0.433410432899109,0.903295931330376,1678.03205506733,97.8002199034736,97.8002199034736,1,0.3,-2,1,195,d
1,314,63,15,0.753411081058346,0.753411081058346,0.753411081058346,-1.43488218880174,-1.44667766669426,-44.2465889189417,315,1,0,0.140482259888586,0.353595856455058,1.4262151744922,1678.54677121266,104.755296566574,104.755296566574,1,0.5,0,2,315,d
1,315,63,15,0.199153450570456,0.199153450570456,0.199153450570456,-8.60127037757557,-6.84893084886614,45.1991534505705,45,1,0,0.0996891980080363,0.446000257197738,0.701999661075433,2799.27170965704,154.75693788464,154.75693788464,1,0.3,-1,1,75,q
1,316,64,15,1.30286362179288,7.72992657607847,1.30286362179288,8.20201176921802,7.66913386723189,-133.697136378207,225,1,0,0.0924010956191523,0.442438533678114,1.35527155512682,1585.13465340175,172.214471800049,172.214471800049,1,0.5,-1,1,255,b
1,317,64,15,-4.0078682312874,-4.53977750455002,-4.53977750455002,-9.70154196596795,-9.60919142941133,40.9921317687126,45,1,0,0.103991870593291,0.411256476543485,1.03119107111343,3525.95275729151,173.158290962428,173.158290962428,1,0.4,2,1,345,d
1,318,64,15,-5.89437795333481,-3.38287812721012,-3.38287812721012,-1.94596664247001,-1.9042185392812,-50.8943779533348,315,1,0,0.155830962657546,0.457551671131569,0.933283335797341,1770.26790834004,140.453285705772,141.153148005547,1,0.3,0,2,315,d
1,319,64,15,3.95035447061196,6.0341820789688,6.0341820789688,9.01410275159026,8.85286149699255,-131.049645529388,225,1,0,0.0838912986257583,0.377855177809806,1.00343132129456,2672.0465676881,151.65709209414,151.65709209414,1,0.4,2,3,165,q
1,320,64,15,-0.447304886006634,9.78592999010297,-0.447304886006634,-0.198559624884666,0.114557884374875,134.552695113993,135,1,0,0.142889893647407,0.429308772043669,1.14521189460584,1182.76201040666,83.1179137769137,83.6770824608847,1,0.4,-1,3,165,p
1,321,65,15,3.14507271920377,4.45754015492258,3.14507271920377,9.79470083479714,9.72354660829643,-131.854927280796,225,1,0,0.0958546513936653,0.367148674164355,1.70708895354846,2999.20660244942,138.342513783647,138.342513783647,1,0.3,0,3,225,p
1,322,65,15,-2.2948076565516,-4.62395117228795,-2.48229953906471,-4.60953150350926,-4.54430322679207,132.705192343448,135,1,0,0.146354566662467,0.422426599170421,1.12412639521403,1149.66238183071,86.2580344306993,86.6664066126566,1,0.3,-2,2,195,q
1,323,65,15,-2.48499903162599,-4.95165297102638,-4.95165297102638,-8.36877792188547,-7.74383492035211,42.515000968374,45,1,0,0.0867895933013187,0.398605056721863,1.30453937967059,2470.72374270936,153.524930588013,153.524930588013,1,0.4,-2,1,105,b
1,324,65,15,-3.20822100256265,-0.622235983223277,-3.20822100256265,0.125213079738614,-0.764108665325295,-48.2082210025627,315,1,0,0.130123094895225,0.43138949883496,1.25306956027293,922.451976666791,128.56486787027,128.869679182482,1,0.3,1,2,285,d
1,325,65,15,6.68363305075061,13.6369817489486,6.16555064513423,3.21393530695758,2.93008476727888,141.683633050751,135,1,0,0.133967857353355,0.442058444236181,0.950469688392332,1256.42976942164,92.1446993297408,92.6095850703005,1,0.5,1,4,105,q
1,326,66,15,0.480529467877091,2.15317822070472,2.15317822070472,6.82910513181537,6.82910513181537,-134.519470532123,225,1,0,0.0638168671978292,0.380620065598123,1.28812252040461,3758.29256787872,170.222725519478,170.222725519478,1,0.5,-1,1,255,b
1,327,66,15,-9.27530594030755,-11.4568018298501,-11.4568018298501,-14.5473286769986,-14.3767961908638,35.7246940596924,45,1,0,0.089813783215277,0.403812432320819,1.50387240532564,2895.72106605318,174.234946985801,174.944831074139,1,0.5,2,3,345,d
1,328,66,15,-0.408204619757839,-0.018524995830262,-0.408204619757839,-1.77920572545844,-0.844676424357033,-45.4082046197579,315,1,0,0.149652180601834,0.414672474073541,0.965970727405193,920.634529332321,117.110791078486,117.752524728435,1,0.3,0,1,315,b
1,329,66,15,1.22414014158716,13.3694428988339,1.66926126152495,2.98692414110164,2.98692414110164,136.224140141587,135,1,0,0.150954099618048,0.413847995470633,1.16560692321696,1080.0163087015,85.0037007572726,85.0037007572726,1,0.3,-1,3,165,p
1,330,66,15,-0.182845180117738,2.06831833414884,2.06831833414884,7.50404903013276,6.92071757345639,-135.182845180118,225,1,0,0.0891305236154949,0.384192004960141,0.936015172329689,3027.98930291733,153.307039134993,153.307039134993,1,0.4,0,4,225,q
1,331,67,15,-7.22402945659094,-8.21076459104804,-8.21076459104804,-14.2354901455167,-13.6541456555057,37.7759705434091,45,1,0,0.097322728086283,0.382389209186158,1.1317353952511,3136.66800991357,160.889240238059,160.889240238059,1,0.5,0,4,45,d
1,332,67,15,3.3625778356859,3.3625778356859,3.3625778356859,4.62421599287694,4.22884596341976,-41.6374221643141,315,1,0,0.141308240820081,0.38648245699369,1.25225018959441,2029.41942116181,143.971711282148,143.971711282148,1,0.3,1,1,285,b
1,333,67,15,-7.17918597915767,-7.17918597915767,-7.17918597915767,-14.5094921549036,-14.1021274337926,37.8208140208423,45,1,0,0.0809187888573888,0.399812028492988,1.40578499136518,2056.30599373916,179.429164461021,179.429164461021,1,0.3,1,2,15,d
1,334,67,15,1.15487488009791,1.03099906137379,1.03099906137379,0.214385192706231,0.286280967461323,-43.8451251199021,315,1,0,0.13572498230269,0.380732139401516,1.30236280423901,1971.86939874715,131.880430172851,132.454670187264,1,0.3,-1,4,345,b
1,335,67,15,5.36798751244606,5.36798751244606,5.36798751244606,9.346457629844,9.3063262428314,-129.632012487554,225,1,0,0.0837783234239851,0.429716203889029,1.42794796169937,3490.34233809266,158.827100003577,158.827100003577,1,0.3,-1,4,255,d
1,336,68,15,0.0349658093979315,5.10066162656918,-0.795685072726173,-2.82848631070675,-2.73947986816333,135.034965809398,135,1,0,0.151095318620264,0.432479589347167,0.984539523893091,981.022513826335,81.9138960217688,82.0083247284779,1,0.5,0,2,135,d
1,337,68,15,-1.91371630653526,-1.91371630653526,-1.91371630653526,-2.37370487409578,-2.55714521843112,-46.9137163065353,315,1,0,0.155780784840999,0.39091643320512,0.894277144994476,1660.98003369229,111.221111724853,111.221111724853,1,0.4,-1,3,345,d
1,338,68,15,-0.251769494553912,-0.251769494553912,-0.251769494553912,5.23567324081625,5.22228297042164,-135.251769494554,225,1,0,0.0853070942416707,0.40369434919694,1.02947991745805,1572.4351498309,142.637254632298,142.637254632298,1,0.5,-2,1,285,b
1,339,68,15,-9.13367165272229,-10.1137150937491,-10.1137150937491,-11.3851001762006,-11.3148901953295,35.8663283472777,45,1,0,0.0971601760011254,0.405221317218093,1.34148707816075,2315.02733967033,149.577726479479,149.577726479479,1,0.4,-1,2,75,d
1,340,68,15,2.74512034548866,12.691239804877,2.74512034548866,2.24666229776801,2.70987741197465,137.745120345489,135,1,0,0.170294793165795,0.43446627029266,1.73296237805653,1221.01386217082,88.2355740106047,88.2355740106047,1,0.5,0,3,135,d
1,341,69,15,-0.380132538565874,-0.380132538565817,-0.380132538565817,-0.376635690573494,-0.630544802846316,-45.3801325385659,315,1,0,0.132191803048499,0.395040328540745,1.05354243360739,1857.66681205061,121.044798394037,121.255645756749,1,0.3,0,1,315,b
1,342,69,15,2.38110556331628,13.3153371880745,2.21749953780429,1.3214306308133,1.32367044324539,137.381105563316,135,1,0,0.145305339520974,0.426810097098269,1.83093200935764,1244.13170048326,84.8753754239219,85.2791748636108,1,0.5,-2,2,195,d
1,343,69,15,-1.90615717359877,-10.8224901223027,-1.90615717359878,-8.57756740741164,-7.67488869664306,43.0938428264012,45,1,0,0.0816651463092057,0.409167937636994,1.02394533442543,1595.62056852347,151.667031114924,151.667031114924,1,0.3,1,2,15,q
1,344,69,15,-2.29684178273351,-2.29684178273357,-2.29684178273357,4.83261796170529,4.31008530910816,-137.296841782734,225,1,0,0.101895219105245,0.386507696135595,1.13809325501984,2939.67018220641,159.63059046027,159.63059046027,1,0.4,-1,4,255,d
1,345,69,15,-4.53356033786306,-4.91440438140169,-4.91440438140169,-12.4207578809176,-11.8614132844985,40.4664396621369,45,1,0,0.0803367862881714,0.40021375148558,1.21431125389381,1777.55517130061,156.872246760978,156.872246760978,1,0.4,2,1,345,b
1,346,70,15,-0.0229093615725446,2.42814678046784,2.42814678046784,7.30495036109676,6.1768364104521,-135.022909361573,225,1,0,0.0819809360355066,0.412602263590315,1.52443749767099,2970.73421891596,163.478274410518,163.478274410518,1,0.5,0,1,225,b
1,347,70,15,2.41851773235811,2.8398913591563,2.99679266863518,3.91869722044271,2.99679266863518,-42.5814822676419,315,1,0,0.165204298826893,0.409581679268967,1.23138913827529,1051.38598262051,132.216959077811,132.609805693947,1,0.5,-1,2,345,d
1,348,70,15,2.62317973551046,2.62317973551046,2.62317973551046,1.32005704707626,1.41902760263454,137.62317973551,135,1,0,0.150934268864376,0.425096239248433,1.03232743338322,1387.83435301878,90.8055559804999,91.6241260393674,1,0.3,0,4,135,p
1,349,70,15,-0.836083686100494,1.89367494989881,1.89367494989881,5.63764893157884,5.86335940052311,-135.8360836861,225,1,0,0.0945395118751549,0.411907285819325,0.906023561338998,2550.83601713515,144.753939666501,144.753939666501,1,0.3,-1,1,255,b
1,350,70,15,0.864848849532564,1.6806360590291,0.709354266498622,-1.178468842413,-1.13881140415393,135.864848849533,135,1,0,0.148913034334328,0.438969954605227,1.99731563708906,1070.28172231758,81.8526654143671,81.8526654143671,1,0.4,1,4,105,d
1,351,71,15,-7.67617582926948,-3.91191850382967,-7.67617582926948,-2.54062058216391,-4.29492616652112,-52.6761758292695,315,1,0,0.109878900198055,0.417358339312614,1.60935939454885,1041.84855618115,146.742675672131,146.742675672131,1,0.5,2,4,255,q
1,352,71,15,-6.07353978683293,-7.77472333768436,-7.77472333768436,-11.2648881334877,-10.39273462118,38.9264602131671,45,1,0,0.090856099639268,0.438184837044901,1.09711029865161,2671.89621714481,160.326761360872,160.326761360872,1,0.5,-2,3,105,p
1,353,71,15,-1.29345336160646,-2.89088393340386,-2.89088393340386,-9.64331057178745,-8.65830625234909,43.7065466383935,45,1,0,0.0858875944813917,0.439728330695743,0.986487745195291,3141.82490657521,154.404864423978,156.047869410729,1,0.3,-2,2,105,d
1,354,71,15,-0.979587372784408,-0.979587372784408,-0.979587372784408,6.83157747398695,6.98475495121488,-135.979587372784,225,1,0,0.105189227453593,0.418713741269812,1.07071616663166,3267.93187582352,164.623519005739,164.623519005739,1,0.4,2,1,165,b
1,355,71,15,4.61990756973543,9.0200970865472,4.61990756973543,2.50273501762018,2.42345351026816,139.619907569735,135,1,0,0.155037432049539,0.429950567339802,1.0764673856213,1201.8834203009,88.6206083818098,89.0052594367525,1,0.5,0,3,135,p
1,356,72,15,0.398298897630923,0.398298897630923,0.398298897630923,3.38915612102431,3.17991189564941,-44.6017011023691,315,1,0,0.155516374793933,0.410187418648547,1.14331865857571,1534.85704935321,111.029452429071,111.394641632346,1,0.3,2,2,255,d
1,357,72,15,-2.73711173114089,-2.73711173114089,-2.73711173114089,-7.42264403822711,-7.42264403822711,42.2628882688591,45,1,0,0.118045865528075,0.415725607270815,0.980783098428901,2606.96896967272,134.801741729632,134.801741729632,1,0.3,2,4,345,p
1,358,72,15,-2.23135320704839,1.02695993565675,-2.23135320704839,NaN,-0.621759005059175,132.768646792952,135,1,0,0.169842591891666,0.430274770113328,1.09321175278706,786.793043218527,NaN,70.7916038568107,1,0.5,1,3,105,p
1,359,72,15,-2.7816172594018,-2.22408242444021,-1.66744123787078,-1.6212097204766,-1.55627562657111,-47.7816172594018,315,1,0,0.173289537414576,0.434001148980542,0.884268924248317,1121.1613447642,98.7270659553367,99.0718391779755,1,0.5,-1,3,345,d
1,360,72,15,1.76072219935975,1.76072219935975,1.76072219935975,9.01976709115814,8.81535071343126,-133.23927780064,225,1,0,0.123045619146751,0.37501397166784,1.10863947810117,2990.89640889244,165.659027364732,165.659027364732,1,0.3,0,3,225,p
1,361,73,15,4.93276740701705,14.4552347240282,158.83915041473,5.26398616596842,5.23063004934841,139.932767407017,135,1,0,0.131228208706034,0.468220616532335,1.164552287687,1276.47745496031,95.2204775736189,95.6706081806799,1,0.5,-2,3,195,d
1,362,73,15,-7.56873989595893,-8.74756472601513,-8.74756472601513,-14.8017908484881,-14.4603744655195,37.4312601040411,45,1,0,0.073454913880596,0.396302886516878,1.53110964483676,3485.5558269994,155.667621394943,158.66617374653,1,0.5,1,1,15,d
1,363,73,15,-2.95207061384235,-2.95207061384235,-2.95207061384235,5.37673745329397,4.4313367908394,-137.952070613842,225,1,0,0.0929326199070601,0.387560228402435,1.42917506469166,3336.84016373862,168.91534409269,168.91534409269,1,0.4,2,4,165,p
1,364,73,15,0.347663105777087,0.347663105777087,0.347663105777087,0.25853778180101,0.0505000355623793,-44.6523368942229,315,1,0,0.142870964291433,0.393413305353533,1.20866850311472,1794.78517930079,118.776762544883,119.201815862247,1,0.5,2,4,255,d
1,365,73,15,-17.1530745164321,-18.2995725581191,-18.2995725581191,-21.9331002718775,-21.714100544476,-62.1530745164321,315,1,0,0.145199275035793,0.415216317465365,1.12194381046015,1491.5031246702,110.732658802638,111.098633689903,1,0.3,2,3,255,q
1,366,74,15,-2.36267951798369,-2.36267951798369,-2.36267951798369,-10.9901402677728,-10.3605893539365,42.6373204820163,45,1,0,0.080956046637084,0.428250831389732,1.31235660261837,3647.25094399473,168.928078651725,168.928078651725,1,0.5,1,4,15,p
1,367,74,15,6.60797085482821,8.94469218591152,5.66933008446236,2.7376695067195,2.90338737115962,141.607970854828,135,1,0,0.142110785405976,0.441343635709927,1.49080874620245,1006.04109215882,87.6940948246444,88.0613308813407,1,0.3,2,3,75,d
1,368,74,15,-1.39372820475205,0.702606411931015,0.702606411931015,7.63800172702048,7.4825228649496,-136.393728204752,225,1,0,0.0937024137028857,0.417821056895491,1.24192918377639,3283.94883471752,186.872360824276,186.872360824276,1,0.4,0,2,225,d
1,369,74,15,3.85947789578876,3.76741955573519,3.63046841033162,4.15675479288339,4.02451403524225,138.859477895789,135,1,0,0.134576000461266,0.486012107576926,1.01857089975124,1149.74952025449,89.9342991188947,90.2602904529151,1,0.4,1,3,105,p
1,370,74,15,-0.772840813933158,2.88727388237737,2.88727388237737,6.91064442442018,6.74570500312575,-135.772840813933,225,1,0,0.0916472265187167,0.429376677351911,1.54663381972682,2881.46250560107,167.576268770824,167.576268770824,1,0.4,2,1,165,d
1,371,75,15,-3.49211384748152,-3.49211384748153,-3.49211384748153,-9.23393209117977,-9.23393209117977,41.5078861525185,45,1,0,0.100733918160131,0.416300699124122,1.50559016923444,3033.84590189923,142.603284075575,142.603284075575,1,0.4,1,2,15,b
1,372,75,15,-0.154490391599836,0.206346574886027,0.206346574886027,-0.438045181795928,-0.430682964215691,-45.1544903915998,315,1,0,0.16025802815011,0.405699959497724,1.18760283447614,1714.21699518889,123.532003005543,124.076351878678,1,0.5,-2,3,15,p
1,373,75,15,-0.411971153502748,-0.411971153502805,-0.411971153502805,8.28996154848528,8.38176345635645,-135.411971153503,225,1,0,0.102840785490116,0.413947750170792,1.06959572905566,3436.50481777296,177.277710576692,177.277710576692,1,0.3,-2,1,285,q
1,374,75,15,3.75370817930028,32.2663243515563,3.7537081793003,0.952392016363575,1.71857484989454,138.7537081793,135,1,0,0.157730808938368,0.4500733737882,1.33242983218247,1135.54276670032,81.1099026912059,81.1099026912059,1,0.4,-1,2,165,d
1,375,75,15,-4.36992849174274,-10.9640583817051,-7.15130096208219,-9.65459859408325,-9.85149811629768,40.6300715082573,45,1,0,0.0923016413855748,0.404968625344281,1.53202065763685,1747.54445081467,136.318253102299,136.318253102299,1,0.4,2,4,345,p
1,376,76,15,-2.79191051134916,-2.7919105113491,-2.7919105113491,-0.447041842276462,-0.448784217636671,-47.7919105113491,315,1,0,0.142605352380087,0.448550612289637,0.850231839537173,2073.94498145343,126.493028155187,126.493028155187,1,0.3,1,1,285,b
1,377,76,15,-1.19884225352268,-0.169662724269529,-0.169662724269529,1.8364548038677,1.8364548038677,-46.1988422535227,315,1,0,0.136672051017058,0.443137717972832,1.17878505987051,1856.14448529426,118.397205832243,119.06588967235,1,0.5,0,2,315,d
1,378,76,15,-0.0820887214469082,-0.0820887214469082,-0.0820887214469082,-8.62900492246891,-8.62900492246891,44.9179112785531,45,1,0,0.0914915851501519,0.470589790647864,1.19235079761688,3327.97719064772,142.932840706859,145.926231848237,1,0.5,2,4,345,p
1,379,76,15,-0.34146593004948,1.61878199240573,1.61878199240573,8.22014009471934,7.91072409562639,-135.341465930049,225,1,0,0.13267014486064,0.393008577701494,2.2827156354067,3183.13776992732,174.512493475589,174.512493475589,1,0.3,-2,1,285,n
1,380,76,15,5.62885388764792,5.62885388764792,5.62885388764792,8.18626939407511,8.26277411505316,140.628853887648,135,1,0,0.140609356990581,0.446810012967717,1.63391828046974,1256.9935365389,82.6921196596539,83.4596199090586,1,0.3,1,2,105,p
